伪善宁,东阳,黑寡妇感情看不懂,5.0,2015-11-06 21:29:29
morefuck,,流水线作品，特效吊炸天,4.0,2015-11-06 11:00:01
夕玥筠兮,洛阳,很棒很精彩……,4.5,2015-11-05 16:35:38
安安1057,,比二好看，美队一如既往地帅。,4.0,2015-09-27 17:35:07
隐居的小幽,北碚,当然是除了完美没什么可说的啊,5.0,2015-09-27 00:11:51
Mr.Tequila,,总体还是不错的,4.5,2015-09-26 20:18:41
粒粒橙咩咩,南宁,超爱斯嘉丽和我robin阿姨！好好看！,4.5,2015-09-26 14:05:58
粉嘟嘟小寒,常州,动感大片，赞！,5.0,2015-09-25 16:27:10
咿呀炮,,八分都给特效,4.0,2015-09-25 00:58:02
咚咚,,第一部还是最好，洛基仔印象深刻，2要差了好多，奥创简直就没什么存在感。,4.5,2015-09-24 20:00:33
墩墩啊,,好看到不行不行的。,5.0,2015-09-20 00:09:08
lll1999man,,大感动作品，第一部集结了如此多的真人英雄电影，漫威饭必看之作。,4.5,2015-09-13 22:03:08
镸烟一空,,再看一遍，联系其它电影，细节上很用心。,4.5,2015-09-12 22:01:28
airong420,海口,好看的。啦啦啦,5.0,2015-09-11 23:00:46
Cristiano,,阵容真是太吸引人,4.5,2015-09-11 16:49:42
梨花先生丶,赣州,集齐这么多super hero确实看的很过瘾，还好寇森没死~,4.0,2015-09-11 12:37:08
KYJ952059551,深圳,还不错一直喜欢,5.0,2015-09-10 08:44:55
飞翔的雨滴,南京,很震撼，很好看,5.0,2015-09-08 08:28:00
yoursl11,,真他喵的帅~~~然而这剧情~~~这么弱的boss好像不需要这么多人来干他,4.0,2015-08-04 22:13:32
Elsa_,,超爱斯塔克。,4.5,2015-08-04 20:44:46
fkh953413122,,真是棒机了！,4.5,2015-08-04 09:22:02
TommyWu1993,珠海,这么多英雄，到底看谁啊？,3.5,2015-08-03 04:21:48
若曦尹233,,帅帅帅，就是锤哥能不二么？队长你的胸还能更大么？,5.0,2015-08-01 00:38:28
Sunshine-R,,能把几部大片的主角聚集在一起也是棒的。,5.0,2015-07-31 19:10:36
清清1213兮,湖州,v 很健康着,4.5,2015-07-30 23:45:06
风翔六界,合肥,就是看妮妮和美队的～洛基和雷神互动也很棒,4.0,2015-07-30 13:01:13
Thanos喵,莆田,就是英雄应该多一些,4.0,2015-07-30 01:17:59
琥珀之影,武汉,我只想说我看了两遍,5.0,2015-07-29 21:29:53
cookie4ever,北京,超级英雄我都喜欢,4.5,2015-07-28 13:31:45
Pitt,南京,钢铁侠很有潜力，但如果让我选择做其中一个，我还是会选hulk。天然呆啊，有木有。。。骑摩托车参战的场景你笑了吧；一人顶住一个飞船，你惊呆了吧；还有最后救钢铁侠的那一幕，感动到了吧。就是喜欢傻傻的野兽。,4.0,2015-07-18 21:30:08
chen-3-,珠海,怎么那么多外星龙 都好丑啊,3.5,2015-07-18 14:31:25
Benjamin_won.,西安,大哥！你能不能让尼克把眼罩摘下来啊！那样更炫酷好不好？！,5.0,2015-07-18 13:38:45
等一个晴天,,真好看，出三还来,5.0,2015-07-18 00:05:03
停在38楼2路电车,,喜欢那就没得说呀,4.5,2015-07-03 13:27:27
冬瓜芯,重庆,期待下一部。,4.5,2015-07-02 23:11:20
jiT674819563,深圳,总体还不错，感觉没有上一部好看！,4.5,2015-06-30 23:20:58
柠檬,,钢铁侠最后让人窒息。。,5.0,2015-06-29 03:13:37
Ollie大C,广州,电影真是差，没什么好看的。几个hero在哪里胡乱搞好，主线也不吸引人，差评,1.5,2015-06-28 16:54:47
cZf870736411,厦门,超级无敌赞，好看,5.0,2015-06-28 09:50:57
Andy_Tsao,昆山,漫威超级英雄集结号,4.5,2015-06-27 21:43:45
一元1204150165,乐清,还不错说可以吧,5.0,2015-06-27 21:21:50
