jingpinkuaile,,真的比雷神1好看很多，我基神太美！,3.5,2015-11-13 20:39:09
OYP707964592,,雷神好帅！肌肉无敌！,5.0,2015-11-13 13:03:54
jackjones99,,比第一集好看许多啊！,4.0,2015-11-13 12:41:50
kikilemon,深圳,好久了，已经忘记什么时候看的了，应该是挺好看的,5.0,2015-11-13 08:49:50
joannelau2010,成都,雷神，复仇者，漫威的都喜欢,5.0,2015-11-12 18:39:16
南国半夏,成都,挺好看的啊！,5.0,2015-11-12 02:27:19
潇潇135,成都,效果不错，震撼,4.0,2015-11-11 18:04:21
hon3ynono,上海,无敌好看！！,5.0,2015-11-11 16:45:10
sammilin0122,中山,非常震撼，真的好好看,5.0,2015-11-11 12:01:35
SCHIELE.,重庆,太好看了！赞！,5.0,2015-11-11 00:34:15
_qqmnf1333704874,重庆,场面十分壮观,4.0,2015-11-10 23:47:22
木樨花開,宜昌,还不错，期待下一部。,4.5,2015-11-10 18:33:23
瑶6636,苏州,N久之前看的了，很好看的一部影片,5.0,2015-11-10 13:58:45
会翻墙的绅士,合肥,影城效果不错，3D电影看着很过瘾，以后还会再去。和女朋友一起看的电影，非常满意！,5.0,2015-11-02 12:26:06
锡锡妹,重庆,不错哟，喜欢看大片,5.0,2015-11-02 09:33:57
huoluan526,重庆,情节一般，男神太帅，期待下部,3.0,2015-11-01 19:17:16
铃蓝兰,重庆,还不错，好像1比2好些。,4.0,2015-11-01 19:07:00
jackerlin,福州,不错，还要去看。,4.0,2015-11-01 18:19:26
zwj510,合肥,还不错嘛～哈哈,4.0,2015-11-01 12:23:57
悠蓝朱朱,重庆,不喜欢看此类片,2.5,2015-11-01 10:37:28
demonjian,淮安,还好吧，值得看看，洛基好帅！,4.0,2015-11-01 09:07:04
OGR15626991451,珠海,good，that's so nice.,5.0,2015-10-31 21:42:09
Xerry,盐城,雷神，他是神。,4.0,2015-10-31 17:57:16
WEa691872014,杭州,电影总体不错，可以看一下,4.5,2015-10-31 17:53:37
Llama_,南宁,就是冲着锤哥和loki去看的,4.0,2015-10-31 10:30:03
toby_xx,重庆,基神才是最爱！,3.5,2015-10-31 08:01:12
镜月,常州,都没什么印象了…一般般的电影吧。,3.5,2015-10-30 11:02:37
粉红娃娃鱼,重庆,电影难看，不喜欢这类电影。,2.5,2015-10-29 20:13:41
Kevin,,每一部漫威电影都有新的感觉，洛基的亦正亦邪是本片的亮点,4.5,2015-10-16 21:47:15
中缘飞雪,深圳,还算不错吧有点搞笑,3.5,2015-10-16 08:47:39
_qqf671384001747,淮安,好真好玩买的钱到账了,5.0,2015-10-16 01:01:28
Destiny佳佳佳,成都,那是和男朋友第一次约会看的电影，我直接看睡着了,2.5,2015-10-15 10:13:43
happyglorly,上海,特搞笑的，据说比港囧好看！,5.0,2015-10-14 19:01:19
PtK414960207,宁波,我这种电影初级看官觉得很好啊！,5.0,2015-10-13 18:54:31
zealous920,昆明,一般般的电影，没有预期的好,3.0,2015-10-11 17:36:31
活宝灰太狼,常州,还是很不错的,4.0,2015-10-11 17:09:02
haogongyi,天津,效果不错，情节扣人心弦，令人思考，真情感动！,4.5,2015-10-09 19:39:13
一部电影一次蜕变,,神魔界比较不错的片子了，值得买单！,4.5,2015-10-09 11:45:21
15185215487,,不错不错还是不错,4.5,2015-10-08 20:12:06
alexlyc,广州,henbucuo.........,5.0,2015-10-08 13:19:41
巴洛克式活着,上海,男神的剧必须看,5.0,2015-10-08 11:55:06
GmT414182187,天津,非常喜欢看看每部作品都看,5.0,2015-10-08 10:10:10
王丽782,重庆,精彩，喜欢主演！,5.0,2015-10-07 17:11:13
slzzhouli,常州,有点没有以前好看了,4.0,2015-09-26 00:40:01
ripeizou,东莞,好像不错的一部电影了。,4.0,2015-09-25 10:44:27
Adagio,,我的电影票。。。。,3.5,2015-09-24 21:51:54
naru2000,,超级无敌好看,5.0,2015-09-23 15:42:00
WZB120823,上海,就是电影票不能退,5.0,2015-09-21 20:12:40
taltalyu,无锡,冲着Loki来的！！！！我大Loki帅呆了,4.5,2015-09-21 17:06:58
abigale_soo,,漫威片嘛，还不错，然而并没有铁罐好看,4.0,2015-09-21 13:31:10
墩墩啊,,好看到不行不行的。,5.0,2015-09-20 00:09:57
zzl910326,,Thor强壮到爆,4.0,2015-09-19 22:12:52
juliethz,重庆,读不懂的世界观,3.5,2015-09-19 10:54:18
YbT699569614,成都,非常棒，好评！,5.0,2015-09-19 01:56:41
luzeze,资阳,电影不错，环境一般，但价格很便宜,5.0,2015-09-18 10:43:38
恋恋熊12,重庆,还是不错的,4.0,2015-09-18 10:01:21
Rechel木子,重庆,没第一部好看,4.0,2015-09-17 00:18:48
阴阳相随,杭州,好看。喜欢。顶。,5.0,2015-09-17 00:01:31
Mr：White,重庆,还可以，看着打斗很激烈，特效很好。,4.0,2015-08-31 18:40:25
djt830758012,广州,很好看的电影啊！不错,5.0,2015-08-31 15:38:53
酸酸呀酸酸,重庆,大片都是那么棒,5.0,2015-08-30 14:29:15
伊苏ecust,上海,好看 期待了好久 看着确实不错 很满意很开心,5.0,2015-08-30 11:14:01
xiaosasa5200,宜昌,猛男阿，帅，好看,4.0,2015-08-29 21:53:39
苏若暻,,在这一部里面洛基还是挺感人的，雷神不遗余力的选择相信他弟弟。洛基之后假装他父亲来鼓励雷神。很棒的故事,5.0,2015-08-29 21:18:42
三蓑烟雨,,时光网上水军很多，想必是没有信心的某些电影宣传方安排的，专给烂片好评。豆瓣网上水军也很多，以**的伪知识分子伪文艺青年为主，专给好片差评。还是猫眼中规中矩，比较客观，水军甚少。个人感觉雷神2，确实是今年难得一见的好片。,5.0,2015-08-29 12:43:50
evelili,无锡,情节一般般 觉得一比较好看,2.5,2015-08-28 11:25:05
DCh412788402,南京,雷神颜值爆表了!,5.0,2015-08-27 13:13:31
ixjjtt8959,凤凰,不错哦～ 去过很多次了,4.0,2015-08-27 10:02:27
lmS208710003,昆明,美国佬拍的大片就是精彩,3.0,2015-08-26 19:18:25
凭海临风1989,宜昌,挺不错的  值得一看,4.0,2015-08-26 15:41:40
星星171,重庆,还可以，喜欢女主,5.0,2015-08-26 14:59:07
努比炫,,相爱相杀的托尔和洛基！,4.0,2015-08-26 09:53:22
爱从哪来,重庆,还可以，陪男友来看的,4.5,2015-08-25 16:43:35
华轩月雪,,好看，雷神很爆有木有，基情四射,5.0,2015-08-16 01:09:27
岱之东,重庆,很好！漫威出品，必看！,4.0,2015-08-15 18:12:30
TrF286732886,,看了还不错。。,4.0,2015-08-15 18:03:59
scottzuo,三亚,效果干干干的,4.0,2015-08-15 07:19:23
meezy44,常州,还可以，挺好看的,5.0,2015-08-13 16:06:34
xiaoge01,广州,完全忘记内容-_-#,5.0,2015-08-12 15:56:35
怒放的拖鞋,天津,不愧是好莱坞大片,5.0,2015-08-11 15:26:25
EQC331984693,莆田,超级搞笑哈哈,5.0,2015-08-11 14:30:33
笑天会幸福,呼伦贝尔,相当不错了！,5.0,2015-08-11 05:19:17
十人,广州,很好吧，带着父母一起去看的,3.0,2015-08-10 15:42:20
ROx135747547,深圳,只记得大锤还有壮壮的男主角。,4.0,2015-08-08 09:51:42
